state,date,cases,deaths,hospitalized,tests,recovered,party,population,change_cases,pct_change
CA,6/26/20,207027,5872,,3771314,,dem,39512223,154709,2.787307671
CA,6/27/20,211453,5902,,3862310,,dem,39512223,159135,2.137885397
CA,6/28/20,216955,5937,,3955952,,dem,39512223,164637,2.601996661
CA,6/29/20,223995,5979,,4061692,,dem,39512223,171677,3.244912539
CA,6/30/20,232153,6083,,4167139,,dem,39512223,179835,3.642045581
CA,7/1/20,239764,6168,,4254176,,dem,39512223,187446,3.278441373
CA,7/2/20,248198,6263,,4338718,,dem,39512223,195880,3.517625665
CA,7/3/20,256298,6315,,4448176,,dem,39512223,203980,3.263523477
CA,7/4/20,265176,6329,,4553031,,dem,39512223,212858,3.463936511
CA,7/5/20,271587,6369,,4680138,,dem,39512223,219269,2.417639605
CA,7/6/20,277869,6452,,4793353,,dem,39512223,225551,2.31307095
CA,7/7/20,287766,6563,,4896370,,dem,39512223,235448,3.561750321
CA,7/8/20,296304,6708,,4996175,,dem,39512223,243986,2.966994016
CA,7/9/20,303516,6825,,5078434,,dem,39512223,251198,2.433986716
CA,7/10/20,311505,6936,,5175737,,dem,39512223,259187,2.632151188
CA,7/11/20,320030,7012,,5275695,,dem,39512223,267712,2.736713696
CA,7/12/20,327676,7042,,5406599,,dem,39512223,275358,2.389151017
CA,7/13/20,336206,7086,,5544365,,dem,39512223,283888,2.603181191
CA,7/14/20,346593,7227,,5674955,,dem,39512223,294275,3.089474905
CA,7/15/20,355497,7368,,5793276,,dem,39512223,303179,2.569007453
CA,7/16/20,364761,7490,,5915508,,dem,39512223,312443,2.605929164
CA,7/17/20,374922,7607,,6044099,,dem,39512223,322604,2.785659651
CA,7/18/20,383194,7697,,6167218,,dem,39512223,330876,2.206325582
CO,5/1/20,15661,818,2697,72390,2486,dem,5758736,0,
CO,5/2/20,16118,830,2747,76949,2553,dem,5758736,457,2.918076751
CO,5/3/20,16527,840,2793,79906,2607,dem,5758736,866,2.537535674
CO,5/4/20,16799,849,2799,83090,2650,dem,5758736,1138,1.645791735
CO,5/5/20,17256,901,2838,85004,2743,dem,5758736,1595,2.720400024
CO,5/6/20,17720,919,2919,85976,2801,dem,5758736,2059,2.688919796
CO,5/7/20,18264,942,2986,91347,2869,dem,5758736,2603,3.069977427
CO,5/8/20,18719,958,3557,94536,2869,dem,5758736,3058,2.491239597
CO,5/9/20,19267,965,3600,96772,2974,dem,5758736,3606,2.927506811
CO,5/10/20,19595,969,3623,104077,3023,dem,5758736,3934,1.702392692
CO,5/11/20,19793,986,3689,108790,3076,dem,5758736,4132,1.010461853
CO,5/12/20,20103,1009,3663,108657,3114,dem,5758736,4442,1.566210276
CO,5/13/20,20442,1062,3695,111250,3171,dem,5758736,4781,1.686315475
CO,5/14/20,20813,1091,3735,114519,3217,dem,5758736,5152,1.814890911
CO,5/15/20,21207,1150,3789,118030,3217,dem,5758736,5546,1.893047614
CO,5/16/20,21604,1192,3842,121840,3312,dem,5758736,5943,1.872023389
CO,5/17/20,21909,1215,3866,125548,3346,dem,5758736,6248,1.411775597
CO,5/18/20,22174,1224,3872,128495,3346,dem,5758736,6513,1.209548587
CO,5/19/20,22454,1257,3899,131333,3431,dem,5758736,6793,1.262740146
CO,5/20/20,22769,1299,3955,131837,3478,dem,5758736,7108,1.402868086
CO,5/21/20,23161,1310,3990,135611,3532,dem,5758736,7500,1.721639071
CO,5/22/20,23456,1324,4037,142225,3580,dem,5758736,7795,1.273692846
CO,5/23/20,23932,1327,4082,144952,3612,dem,5758736,8271,2.029331514
CO,5/24/20,24140,1332,4105,150051,3640,dem,5758736,8479,0.869129199
CO,5/25/20,24256,1333,4119,150308,3666,dem,5758736,8595,0.48053024
CO,5/26/20,24553,1352,4128,156011,3702,dem,5758736,8892,1.224439314
CO,5/27/20,24775,1393,4160,159420,3741,dem,5758736,9114,0.904166497
CO,5/28/20,25116,1422,4196,163123,3783,dem,5758736,9455,1.376387487
CO,5/29/20,25602,1437,4254,168959,3838,dem,5758736,9941,1.9350215
CO,5/30/20,26084,1443,4307,175741,3859,dem,5758736,10423,1.882665417
CO,5/31/20,26364,1445,4333,180627,3919,dem,5758736,10703,1.073454992
CO,6/1/20,26563,1458,4347,186376,3919,dem,5758736,10902,0.754817175
CO,6/2/20,26774,1474,4372,190537,3954,dem,5758736,11113,0.794337989
CO,6/3/20,27046,1494,4419,194177,3983,dem,5758736,11385,1.015910958
CO,6/4/20,27346,1512,4443,197200,4014,dem,5758736,11685,1.109221327
CO,6/5/20,27601,1524,4460,203424,4034,dem,5758736,11940,0.932494698
CO,6/6/20,27834,1527,4472,208277,4055,dem,5758736,12173,0.844172313
CO,6/7/20,27987,1527,4480,213014,4074,dem,5758736,12326,0.549687433
CO,6/8/20,28169,1543,4485,217484,4091,dem,5758736,12508,0.650301926
CO,6/9/20,28333,1553,4859,221887,4112,dem,5758736,12672,0.582200291
CO,6/10/20,28484,1573,5025,226094,4130,dem,5758736,12823,0.532947446
CO,6/11/20,28632,1583,5035,230345,4150,dem,5758736,12971,0.519589945
CO,6/12/20,28807,1595,5057,234370,4169,dem,5758736,13146,0.611204247
CO,6/13/20,29002,1598,5234,236461,4184,dem,5758736,13341,0.676918804
CO,6/14/20,29115,1599,5244,244643,4178,dem,5758736,13454,0.389628301
CO,6/15/20,29284,1605,5244,249085,4196,dem,5758736,13623,0.580456809
CO,6/16/20,29427,1617,5269,253156,4196,dem,5758736,13766,0.488321268
CO,6/17/20,29658,1631,5272,256667,4231,dem,5758736,13997,0.784993373
CO,6/18/20,29886,1638,5294,262216,4253,dem,5758736,14225,0.768763909
CO,6/19/20,30172,1643,5308,264446,4280,dem,5758736,14511,0.956969819
CO,6/20/20,30334,1647,5318,273069,4296,dem,5758736,14673,0.536921649
CO,6/21/20,30524,1647,5323,278386,4309,dem,5758736,14863,0.62635986
CO,6/22/20,30689,1651,5327,282772,4328,dem,5758736,15028,0.540558249
CO,6/23/20,30877,1665,5343,287876,4342,dem,5758736,15216,0.612597348
CO,6/24/20,31139,1667,5366,290834,4370,dem,5758736,15478,0.848528031
CO,6/25/20,31463,1669,5375,296065,4392,dem,5758736,15802,1.040495841
CO,6/26/20,31780,1673,5386,302577,4412,dem,5758736,16119,1.007532657
CO,6/27/20,32006,1674,5392,307583,4430,dem,5758736,16345,0.711139081
CO,6/28/20,32290,1676,5399,313711,4442,dem,5758736,16629,0.887333625
CO,6/29/20,32495,1682,5401,319565,4459,dem,5758736,16834,0.634871477
CO,6/30/20,32698,1690,5442,323857,4479,dem,5758736,17037,0.624711494
CO,7/1/20,33012,1697,5489,327503,4502,dem,5758736,17351,0.960303382
CO,7/2/20,33335,1701,5513,333255,4524,dem,5758736,17674,0.978432085
CO,7/3/20,33607,1701,5527,340290,4541,dem,5758736,17946,0.815959202
CO,7/4/20,33900,1703,5537,345754,4557,dem,5758736,18239,0.871842176
CO,7/5/20,34100,1703,5550,350717,4568,dem,5758736,18439,0.589970501
CO,7/6/20,34316,1704,5565,355655,4603,dem,5758736,18655,0.633431085
CO,7/7/20,34717,1709,5591,360640,4636,dem,5758736,19056,1.168551113
CO,7/8/20,35185,1707,5741,365073,4669,dem,5758736,19524,1.348042746
CO,7/9/20,35604,1707,5820,370702,4669,dem,5758736,19943,1.190848373
CO,7/10/20,36210,1724,5831,377140,4691,dem,5758736,20549,1.702055949
CO,7/11/20,36633,1725,5864,385861,4728,dem,5758736,20972,1.168185584
CO,7/12/20,36933,1726,5885,392103,4749,dem,5758736,21272,0.818933748
CO,7/13/20,37303,1728,5895,399365,4780,dem,5758736,21642,1.001814096
CO,7/14/20,37761,1739,5941,404955,4808,dem,5758736,22100,1.227783288
CO,7/15/20,38240,1745,5963,409990,4844,dem,5758736,22579,1.268504542
CO,7/16/20,38817,1746,5950,416216,4880,dem,5758736,23156,1.508891213
CO,7/17/20,39409,1753,5966,424349,4909,dem,5758736,23748,1.52510498
CO,7/18/20,39811,1753,5994,430783,4927,dem,5758736,24150,1.020071557
CT,5/1/20,28764,2339,7758,100257,4346,dem,3565287,0,
CT,5/2/20,29287,2436,7758,100257,4346,dem,3565287,523,1.818245029
CT,5/3/20,29287,2436,7758,102493,4346,dem,3565287,523,0
CT,5/4/20,29973,2556,7758,102493,4346,dem,3565287,1209,2.34233619
CT,5/5/20,30621,2633,7758,108643,4346,dem,3565287,1857,2.161945751
CT,5/6/20,30995,2718,7758,111447,4346,dem,3565287,2231,1.221384018
CT,5/7/20,31784,2797,9389,116174,5413,dem,3565287,3020,2.545571866
CT,5/8/20,32411,2874,9389,120541,5413,dem,3565287,3647,1.972690662
CT,5/9/20,32984,2932,9389,123569,5413,dem,3565287,4220,1.767918299
CT,5/10/20,33554,2967,9389,130192,5413,dem,3565287,4790,1.728110599
CT,5/11/20,33765,3008,9389,132508,5413,dem,3565287,5001,0.628837098
CT,5/12/20,34333,3041,9389,138424,5413,dem,3565287,5569,1.682215312
CT,5/13/20,34855,3125,9389,142943,5413,dem,3565287,6091,1.520403111
CT,5/14/20,35464,3219,10946,149562,6264,dem,3565287,6700,1.74723856
CT,5/15/20,36085,3285,10946,155908,6264,dem,3565287,7321,1.751071509
CT,5/16/20,36703,3339,10946,164755,6264,dem,3565287,7939,1.712622974
CT,5/17/20,37419,3408,10946,170607,6264,dem,3565287,8655,1.950794213
CT,5/18/20,38116,3449,10946,177679,6264,dem,3565287,9352,1.862690077
CT,5/19/20,38430,3472,10946,185520,6264,dem,3565287,9666,0.823801028
CT,5/20/20,39017,3529,10946,190718,6264,dem,3565287,10253,1.527452511
CT,5/21/20,39208,3582,10946,196447,6264,dem,3565287,10444,0.489530205
CT,5/22/20,39640,3637,12538,202328,7127,dem,3565287,10876,1.101815956
CT,5/23/20,40022,3675,12538,208367,7127,dem,3565287,11258,0.963673058
CT,5/24/20,40468,3693,12538,214136,7127,dem,3565287,11704,1.114387087
CT,5/25/20,40873,3742,12538,221726,7127,dem,3565287,12109,1.000790748
CT,5/26/20,41303,3769,12538,225362,7127,dem,3565287,12539,1.052039244
CT,5/27/20,41288,3803,12538,228869,7127,dem,3565287,12524,-0.036316975
CT,5/28/20,41559,3826,12538,235525,7127,dem,3565287,12795,0.656365046
CT,5/29/20,41762,3868,12538,241393,7127,dem,3565287,12998,0.488462186
CT,5/30/20,42022,3912,12538,246935,7127,dem,3565287,13258,0.622575547
CT,5/31/20,42201,3944,12538,250046,7127,dem,3565287,13437,0.42596735
CT,6/1/20,42740,3964,13793,261390,7511,dem,3565287,13976,1.277220919
CT,6/2/20,42979,3972,13793,270610,7511,dem,3565287,14215,0.559195133
CT,6/3/20,43091,3989,13793,276436,7511,dem,3565287,14327,0.260592382
CT,6/4/20,43239,4007,9669,281525,7284,dem,3565287,14475,0.343459191
CT,6/5/20,43460,4038,9669,287387,7284,dem,3565287,14696,0.511112653
CT,6/6/20,43818,4055,9669,303429,7284,dem,3565287,15054,0.823745973
CT,6/7/20,43968,4071,9669,309023,7284,dem,3565287,15204,0.342325072
CT,6/8/20,44092,4084,9669,313695,7284,dem,3565287,15328,0.28202329
CT,6/9/20,44179,4097,9669,318022,7284,dem,3565287,15415,0.197314706
CT,6/10/20,44347,4120,9669,323004,7284,dem,3565287,15583,0.38027117
CT,6/11/20,44461,4146,9912,331071,7611,dem,3565287,15697,0.257063612
CT,6/12/20,44689,4159,9912,345132,7611,dem,3565287,15925,0.512808979
CT,6/13/20,44994,4186,9912,350167,7611,dem,3565287,16230,0.682494574
CT,6/14/20,45088,4201,9912,357351,7611,dem,3565287,16324,0.208916744
CT,6/15/20,45235,4204,9912,362273,7611,dem,3565287,16471,0.326029099
CT,6/16/20,45349,4210,9912,368708,7611,dem,3565287,16585,0.252017243
CT,6/17/20,45429,4219,9912,373279,7611,dem,3565287,16665,0.176409623
CT,6/18/20,45440,4226,10099,380293,7842,dem,3565287,16676,0.024213608
CT,6/19/20,45557,4238,10099,392088,7842,dem,3565287,16793,0.257482394
CT,6/20/20,45715,4251,10099,395887,7842,dem,3565287,16951,0.346818272
CT,6/21/20,45755,4260,10099,397930,7842,dem,3565287,16991,0.087498633
CT,6/22/20,45782,4263,10099,404281,7842,dem,3565287,17018,0.059009944
CT,6/23/20,45899,4277,10099,402797,7842,dem,3565287,17135,0.255558953
CT,6/24/20,45913,4287,10099,409270,7842,dem,3565287,17149,0.030501754
CT,6/25/20,45994,4298,10268,417120,8053,dem,3565287,17230,0.176420622
CT,6/26/20,46059,4307,10268,429824,8053,dem,3565287,17295,0.141322781
CT,6/27/20,46206,4311,10268,439030,8053,dem,3565287,17442,0.319155865
CT,6/28/20,46303,4316,10268,445360,8053,dem,3565287,17539,0.209929446
CT,6/29/20,46362,4320,10268,466822,8053,dem,3565287,17598,0.127421549
CT,6/30/20,46514,4322,10268,478358,8053,dem,3565287,17750,0.327854709
CT,7/1/20,46572,4324,10268,489809,8053,dem,3565287,17808,0.124693641
CT,7/2/20,46646,4326,10411,500114,8210,dem,3565287,17882,0.158893756
CT,7/3/20,46717,4335,10411,500086,8210,dem,3565287,17953,0.152210265
CT,7/4/20,46717,4335,10411,500026,8210,dem,3565287,17953,0
CT,7/5/20,46717,4335,10411,524568,8210,dem,3565287,17953,0
CT,7/6/20,46976,4338,10411,530513,8210,dem,3565287,18212,0.554402038
CT,7/7/20,47033,4338,10411,537826,8210,dem,3565287,18269,0.121338556
CT,7/8/20,47108,4343,10411,546003,8210,dem,3565287,18344,0.159462505
CT,7/9/20,47209,4348,10552,558442,8351,dem,3565287,18445,0.214400951
CT,7/10/20,47287,4348,10552,558461,8351,dem,3565287,18523,0.165222733
CT,7/11/20,47287,4348,10552,558388,8351,dem,3565287,18523,0
CT,7/12/20,47287,4348,10552,589394,8351,dem,3565287,18523,0
CT,7/13/20,47510,4371,10552,591980,8351,dem,3565287,18746,0.471588386
CT,7/14/20,47530,4372,10552,604123,8351,dem,3565287,18766,0.042096401
CT,7/15/20,47636,4380,10552,615658,8351,dem,3565287,18872,0.223017042
CT,7/16/20,47750,4389,10654,630083,8466,dem,3565287,18986,0.239314804
CT,7/17/20,47893,4396,10654,630108,8466,dem,3565287,19129,0.29947644
CT,7/18/20,47893,4396,10654,629969,8466,dem,3565287,19129,0
DE,5/1/20,4918,159,,22585,1403,dem,973764,0,
DE,5/2/20,5038,168,,23112,1546,dem,973764,120,2.440016267
DE,5/3/20,5208,177,,23737,1640,dem,973764,290,3.374354903
DE,5/4/20,5288,182,,24110,1716,dem,973764,370,1.53609831
DE,5/5/20,5371,187,,24680,1847,dem,973764,453,1.569591528
DE,5/6/20,5778,193,,26468,2008,dem,973764,860,7.577732266
DE,5/7/20,5939,202,,27326,2110,dem,973764,1021,2.786431291
DE,5/8/20,6083,213,,28264,2288,dem,973764,1165,2.424650615
DE,5/9/20,6277,221,,29296,2450,dem,973764,1359,3.189215847
DE,5/10/20,6447,224,,31039,2537,dem,973764,1529,2.708300143
DE,5/11/20,6565,225,,31928,2619,dem,973764,1647,1.830308671
DE,5/12/20,6741,237,,33291,2802,dem,973764,1823,2.680883473
DE,5/13/20,6952,247,,34753,2942,dem,973764,2034,3.130099392
DE,5/14/20,7223,260,,36857,3080,dem,973764,2305,3.898158803
DE,5/15/20,7373,271,,38278,3210,dem,973764,2455,2.076699432
DE,5/16/20,7547,286,,39758,3367,dem,973764,2629,2.359962024
DE,5/17/20,7670,290,,40865,3478,dem,973764,2752,1.62978667
DE,5/18/20,7869,297,,42458,3545,dem,973764,2951,2.59452412
DE,5/19/20,8037,304,,44132,3760,dem,973764,3119,2.13495997
DE,5/20/20,8194,310,,45412,3965,dem,973764,3276,1.953465223
DE,5/21/20,8386,317,,47542,4130,dem,973764,3468,2.343177935
DE,5/22/20,8529,322,,48986,4296,dem,973764,3611,1.705222991
DE,5/23/20,8690,324,,50534,4454,dem,973764,3772,1.887677336
DE,5/24/20,8809,326,,51870,4598,dem,973764,3891,1.369390104
DE,5/25/20,8965,332,,53896,4693,dem,973764,4047,1.770916109
DE,5/26/20,9066,335,,54914,4802,dem,973764,4148,1.126603458
DE,5/27/20,9096,344,,55421,4909,dem,973764,4178,0.330906684
DE,5/28/20,9171,345,,56801,5010,dem,973764,4253,0.824538259
DE,5/29/20,9236,356,,57533,5103,dem,973764,4318,0.708755861
DE,5/30/20,9422,361,,59329,5205,dem,973764,4504,2.013858813
DE,5/31/20,9498,366,,60671,5266,dem,973764,4580,0.806622798
DE,6/1/20,9605,368,,62447,5353,dem,973764,4687,1.126552959
DE,6/2/20,9685,373,,64062,5442,dem,973764,4767,0.832899531
DE,6/3/20,9712,375,,64920,5493,dem,973764,4794,0.278781621
DE,6/4/20,9746,386,,65909,5562,dem,973764,4828,0.350082372
DE,6/5/20,9773,388,,66729,5631,dem,973764,4855,0.277036733
DE,6/6/20,9845,390,,67635,5696,dem,973764,4927,0.736723626
DE,6/7/20,9942,398,,68997,5792,dem,973764,5024,0.985271712
DE,6/8/20,9972,398,,69947,5791,dem,973764,5054,0.301750151
DE,6/9/20,10020,410,,70753,5888,dem,973764,5102,0.481347774
DE,6/10/20,10056,413,,71745,5939,dem,973764,5138,0.359281437
DE,6/11/20,10106,414,,74033,6001,dem,973764,5188,0.497215593
DE,6/12/20,10173,414,,77694,6062,dem,973764,5255,0.662972492
DE,6/13/20,10229,419,,80099,6116,dem,973764,5311,0.550476752
DE,6/14/20,10264,422,,81787,6172,dem,973764,5346,0.342164434
DE,6/15/20,10340,423,,84686,6172,dem,973764,5422,0.740452065
DE,6/16/20,10403,424,,86074,6256,dem,973764,5485,0.609284333
DE,6/17/20,10444,426,,86587,6305,dem,973764,5526,0.394117082
DE,6/18/20,10499,431,,88684,6350,dem,973764,5581,0.526618154
DE,6/19/20,10611,433,,90434,6395,dem,973764,5693,1.066768264
DE,6/20/20,10681,434,,92416,6395,dem,973764,5763,0.659692772
DE,6/21/20,10775,435,,94974,6459,dem,973764,5857,0.880067409
DE,6/22/20,10820,435,,96723,6459,dem,973764,5902,0.417633411
DE,6/23/20,10847,504,,97536,6554,dem,973764,5929,0.249537893
DE,6/24/20,10889,505,,98201,6598,dem,973764,5971,0.387203835
DE,6/25/20,10980,507,,100992,6646,dem,973764,6062,0.835705758
DE,6/26/20,11017,507,,102100,6661,dem,973764,6099,0.336976321
DE,6/27/20,11091,507,,104262,6665,dem,973764,6173,0.671689208
DE,6/28/20,11226,507,,106346,6665,dem,973764,6308,1.217203138
DE,6/29/20,11376,507,,109931,6665,dem,973764,6458,1.336183859
DE,6/30/20,11474,509,,110881,6667,dem,973764,6556,0.861462729
DE,7/1/20,11510,509,,111384,6676,dem,973764,6592,0.313752832
DE,7/2/20,11731,510,,114918,6678,dem,973764,6813,1.920069505
DE,7/3/20,11923,512,,118343,6692,dem,973764,7005,1.636689114
DE,7/4/20,11996,512,,120693,6711,dem,973764,7078,0.612262015
DE,7/5/20,12128,512,,123941,6740,dem,973764,7210,1.100366789
DE,7/6/20,12293,512,,127179,6778,dem,973764,7375,1.360488127
DE,7/7/20,12414,514,,128685,6815,dem,973764,7496,0.984300008
DE,7/8/20,12462,515,,129034,6851,dem,973764,7544,0.386660222
DE,7/9/20,12531,517,,130205,6901,dem,973764,7613,0.553683197
DE,7/10/20,12652,517,,132708,6949,dem,973764,7734,0.965605299
DE,7/11/20,12743,517,,134115,7002,dem,973764,7825,0.719253873
DE,7/12/20,12804,517,,137409,7120,dem,973764,7886,0.478694185
DE,7/13/20,12879,517,,139363,7139,dem,973764,7961,0.585754452
DE,7/14/20,12969,518,,141600,7184,dem,973764,8051,0.69881202
DE,7/15/20,13050,521,,143388,7236,dem,973764,8132,0.624566273
DE,7/16/20,13114,521,,144870,7269,dem,973764,8196,0.490421456
DE,7/17/20,13337,521,,148610,7315,dem,973764,8419,1.700472777
DE,7/18/20,13429,523,,150757,7362,dem,973764,8511,0.689810302
DC,5/1/20,4658,231,,21135,666,dem,705749,0,
DC,5/2/20,4797,240,,22004,666,dem,705749,139,2.984113353
DC,5/3/20,5016,251,,23102,666,dem,705749,358,4.565353346
DC,5/4/20,5170,258,,23795,666,dem,705749,512,3.070175439
DC,5/5/20,5322,264,,24329,667,dem,705749,664,2.940038685
DC,5/6/20,5461,277,,24984,808,dem,705749,803,2.611800075
DC,5/7/20,5654,285,,25856,825,dem,705749,996,3.534151254
DC,5/8/20,5899,304,,27115,825,dem,705749,1241,4.333215423
DC,5/9/20,6102,311,,28183,879,dem,705749,1444,3.441261231
DC,5/10/20,6272,323,,29570,880,dem,705749,1614,2.785971813
DC,5/11/20,6389,328,,30261,881,dem,705749,1731,1.865433673
DC,5/12/20,6485,336,,31050,886,dem,705749,1827,1.502582564
DC,5/13/20,6584,350,,31658,934,dem,705749,1926,1.526599846
DC,5/14/20,6736,358,,32999,966,dem,705749,2078,2.308626974
DC,5/15/20,6871,368,,34339,975,dem,705749,2213,2.00415677
DC,5/16/20,7042,375,,35532,998,dem,705749,2384,2.48872071
DC,5/17/20,7123,383,,36526,1023,dem,705749,2465,1.150241409
DC,5/18/20,7270,392,,37825,1028,dem,705749,2612,2.063737189
DC,5/19/20,7434,400,,39374,1040,dem,705749,2776,2.255845942
DC,5/20/20,7551,407,,40419,1059,dem,705749,2893,1.573849879
DC,5/21/20,7788,412,,41756,1061,dem,705749,3130,3.138657132
DC,5/22/20,7893,418,,42993,1069,dem,705749,3235,1.348228043
DC,5/23/20,7966,427,,51991,1075,dem,705749,3308,0.924870138
DC,5/24/20,8110,432,,51991,1075,dem,705749,3452,1.807682651
DC,5/25/20,8225,440,,40803,1080,dem,705749,3567,1.418002466
DC,5/26/20,8334,440,,42055,1080,dem,705749,3676,1.325227964
DC,5/27/20,8406,445,,42697,1082,dem,705749,3748,0.863930886
DC,5/28/20,8492,453,,43514,1082,dem,705749,3834,1.023078753
DC,5/29/20,8538,460,,43858,1089,dem,705749,3880,0.541686293
DC,5/30/20,8717,462,,45629,1100,dem,705749,4059,2.096509721
DC,5/31/20,8801,466,,46483,1116,dem,705749,4143,0.963634278
DC,6/1/20,8857,468,,47263,1126,dem,705749,4199,0.636291331
DC,6/2/20,8886,470,,47701,1137,dem,705749,4228,0.327424636
DC,6/3/20,9016,473,,49562,1138,dem,705749,4358,1.462975467
DC,6/4/20,9120,475,,51096,1138,dem,705749,4462,1.15350488
DC,6/5/20,9199,479,,51861,1138,dem,705749,4541,0.86622807
DC,6/6/20,9269,483,,53678,1138,dem,705749,4611,0.760952277
DC,6/7/20,9332,489,,54547,1143,dem,705749,4674,0.679684971
DC,6/8/20,9389,491,,55766,1143,dem,705749,4731,0.610801543
DC,6/9/20,9474,495,,57152,1143,dem,705749,4816,0.90531473
DC,6/10/20,9537,499,,58192,1143,dem,705749,4879,0.664977834
DC,6/11/20,9589,502,,59288,1143,dem,705749,4931,0.545244836
DC,6/12/20,9654,506,,61953,1143,dem,705749,4996,0.677860048
DC,6/13/20,9709,511,,63036,1143,dem,705749,5051,0.569712036
DC,6/14/20,9767,515,,64530,1150,dem,705749,5109,0.597383871
DC,6/15/20,9799,515,,65846,1155,dem,705749,5141,0.327633869
DC,6/16/20,9818,520,,67126,1155,dem,705749,5160,0.193897336
DC,6/17/20,9847,523,,70086,1155,dem,705749,5189,0.29537584
DC,6/18/20,9903,527,,72199,1155,dem,705749,5245,0.568701127
DC,6/19/20,9952,530,,73791,1162,dem,705749,5294,0.494799556
DC,6/20/20,9984,531,,77953,1166,dem,705749,5326,0.321543408
DC,6/21/20,10020,533,,79522,1172,dem,705749,5362,0.360576923
DC,6/22/20,10058,535,,82004,1182,dem,705749,5400,0.379241517
DC,6/23/20,10094,537,,83302,1182,dem,705749,5436,0.357924041
DC,6/24/20,10128,541,,84173,1182,dem,705749,5470,0.336833763
DC,6/25/20,10159,543,,86731,1182,dem,705749,5501,0.306082148
DC,6/26/20,10185,546,,88123,1186,dem,705749,5527,0.255930702
DC,6/27/20,10216,548,,89271,1194,dem,705749,5558,0.30436917
DC,6/28/20,10248,550,,93132,1199,dem,705749,5590,0.313234143
DC,6/29/20,10292,551,,95360,1200,dem,705749,5634,0.429352069
DC,6/30/20,10327,551,,97295,1270,dem,705749,5669,0.340069957
DC,7/1/20,10365,553,,100035,1451,dem,705749,5707,0.367967464
